-100;-0.984808
-99.8;-0.985408
-99.6;-0.985996
-99.4;-0.986572
-99.2;-0.987136
-99;-0.987688
-98.8;-0.988228
-98.6;-0.988756
-98.4;-0.989272
-98.2;-0.989776
-98;-0.990268
-97.8;-0.990748
-97.6;-0.991216
-97.4;-0.991671
-97.2;-0.992115
-97;-0.992546
-96.8;-0.992966
-96.6;-0.993373
-96.4;-0.993768
-96.2;-0.994151
-96;-0.994522
-95.8;-0.994881
-95.6;-0.995227
-95.4;-0.995562
-95.2;-0.995884
-95;-0.996195
-94.8;-0.996493
-94.6;-0.996779
-94.4;-0.997053
-94.2;-0.997314
-94;-0.997564
-93.8;-0.997801
-93.6;-0.998027
-93.4;-0.99824
-93.2;-0.998441
-93;-0.99863
-92.8;-0.998806
-92.6;-0.998971
-92.4;-0.999123
-92.2;-0.999263
-92;-0.999391
-91.8;-0.999507
-91.6;-0.99961
-91.4;-0.999701
-91.2;-0.999781
-91;-0.999848
-90.8;-0.999903
-90.6;-0.999945
-90.4;-0.999976
-90.2;-0.999994
-90;-1
-89.8;-0.999994
-89.6;-0.999976
-89.4;-0.999945
-89.2;-0.999903
-89;-0.999848
-88.8;-0.999781
-88.6;-0.999701
-88.4;-0.99961
-88.2;-0.999507
-88;-0.999391
-87.8;-0.999263
-87.6;-0.999123
-87.4;-0.998971
-87.2;-0.998806
-87;-0.99863
-86.8;-0.998441
-86.6;-0.99824
-86.4;-0.998027
-86.2;-0.997801
-86;-0.997564
-85.8;-0.997314
-85.6;-0.997053
-85.4;-0.996779
-85.2;-0.996493
-85;-0.996195
-84.8;-0.995884
-84.6;-0.995562
-84.4;-0.995227
-84.2;-0.994881
-84;-0.994522
-83.8;-0.994151
-83.6;-0.993768
-83.4;-0.993373
-83.2;-0.992966
-83;-0.992546
-82.8;-0.992115
-82.6;-0.991671
-82.4;-0.991216
-82.2;-0.990748
-82;-0.990268
-81.8;-0.989776
-81.6;-0.989272
-81.4;-0.988756
-81.2;-0.988228
-81;-0.987688
-80.8;-0.987136
-80.6;-0.986572
-80.4;-0.985996
-80.2;-0.985408
-80;-0.984808
-79.8;-0.984196
-79.6;-0.983571
-79.4;-0.982935
-79.2;-0.982287
-79;-0.981627
-78.8;-0.980955
-78.6;-0.980271
-78.4;-0.979575
-78.2;-0.978867
-78;-0.978148
-77.8;-0.977416
-77.6;-0.976672
-77.4;-0.975917
-77.2;-0.975149
-77;-0.97437
-76.8;-0.973579
-76.6;-0.972776
-76.4;-0.971961
-76.2;-0.971134
-76;-0.970296
-75.8;-0.969445
-75.6;-0.968583
-75.4;-0.967709
-75.2;-0.966823
-75;-0.965926
-74.8;-0.965016
-74.6;-0.964095
-74.4;-0.963163
-74.2;-0.962218
-74;-0.961262
-73.8;-0.960294
-73.6;-0.959314
-73.4;-0.958323
-73.2;-0.957319
-73;-0.956305
-72.8;-0.955278
-72.6;-0.95424
-72.4;-0.953191
-72.2;-0.952129
-72;-0.951057
-71.8;-0.949972
-71.6;-0.948876
-71.4;-0.947768
-71.2;-0.946649
-71;-0.945519
-70.8;-0.944376
-70.6;-0.943223
-70.4;-0.942057
-70.2;-0.940881
-70;-0.939693
-69.8;-0.938493
-69.6;-0.937282
-69.4;-0.93606
-69.2;-0.934826
-69;-0.93358
-68.8;-0.932324
-68.6;-0.931056
-68.4;-0.929776
-68.2;-0.928486
-68;-0.927184
-67.8;-0.925871
-67.6;-0.924546
-67.4;-0.92321
-67.2;-0.921863
-67;-0.920505
-66.8;-0.919135
-66.6;-0.917755
-66.4;-0.916363
-66.2;-0.91496
-66;-0.913545
-65.8;-0.91212
-65.6;-0.910684
-65.4;-0.909236
-65.2;-0.907777
-65;-0.906308
-64.8;-0.904827
-64.6;-0.903335
-64.4;-0.901833
-64.2;-0.900319
-64;-0.898794
-63.8;-0.897258
-63.6;-0.895712
-63.4;-0.894154
-63.2;-0.892586
-63;-0.891007
-62.8;-0.889416
-62.6;-0.887815
-62.4;-0.886204
-62.2;-0.884581
-62;-0.882948
-61.8;-0.881303
-61.6;-0.879649
-61.4;-0.877983
-61.2;-0.876307
-61;-0.87462
-60.8;-0.872922
-60.6;-0.871214
-60.4;-0.869495
